Netblock,Description,Num IPs
103.131.78.0/24,VPS Securities Joint Stock Company,256
103.131.79.0/24,VPS Securities Joint Stock Company,256
103.194.188.0/22,Information Center - Ministry of Labour - Invalids and Social Affairs,1024
103.124.56.0/22,"Center Manage electronic information, Lam Dong Department of Information and Communications",1024
103.126.160.0/24,Onebim Vietnam Limited Company,256
103.126.161.0/24,Onebim Vietnam Limited Company,256
103.126.162.0/24,Onebim Vietnam Limited Company,256
103.126.163.0/24,Onebim Vietnam Limited Company,256
103.130.52.0/22,Binh Duong E-Government Information Center,1024
103.130.212.0/22,Vietnam Online Network Solution Joint Stock Compnay,1024
103.116.100.0/24,VTC Online Joint Stock Company,256
103.116.101.0/24,VTC Online Joint Stock Company,256
103.116.102.0/24,VTC Online Joint Stock Company,256
103.116.103.0/24,VTC Online Joint Stock Company,256
103.113.80.0/24,"Truong Minh Thinh Online Trading And Service Co., Ltd",256
103.113.81.0/24,"Truong Minh Thinh Online Trading And Service Co., Ltd",256
103.113.82.0/24,"Truong Minh Thinh Online Trading And Service Co., Ltd",256
103.113.83.0/24,"Truong Minh Thinh Online Trading And Service Co., Ltd",256
103.129.88.0/22,Cloudfone Viet Nam Joint Stock Company,1024
103.129.88.0/24,Cloudfone Viet Nam Joint Stock Company,256
103.129.89.0/24,Cloudfone Viet Nam Joint Stock Company,256
103.129.90.0/24,Cloudfone Viet Nam Joint Stock Company,256
103.129.91.0/24,Cloudfone Viet Nam Joint Stock Company,256
103.111.244.0/22,Home Credit Viet nam Finance Company Limited,1024
103.111.244.0/24,Home Credit Viet nam Finance Company Limited,256
103.111.245.0/24,Home Credit Viet nam Finance Company Limited,256
103.111.246.0/24,Home Credit Viet nam Finance Company Limited,256
103.111.247.0/24,Home Credit Viet nam Finance Company Limited,256
103.107.200.0/22,ICT Center - Dong Thap Department of Information and Communications,1024
103.104.24.0/22,International Education Corporation,1024
103.104.24.0/24,International Education Corporation,256
103.104.25.0/24,International Education Corporation,256
103.104.26.0/24,International Education Corporation,256
103.104.27.0/24,International Education Corporation,256
103.109.28.0/22,LABO A&B Joint Stock Company,1024
103.112.124.0/22,Nice Tech Center Vietnam Limited Company,1024
103.106.220.0/22,Long An Department of Information and Communications,1024
103.100.160.0/22,Branch of Southern Power Corporation Limited Liability - Southern Information Technology Company,1024
103.100.160.0/24,Branch of Southern Power Corporation Limited Liability - Southern Information Technology Company,256
103.100.161.0/24,Branch of Southern Power Corporation Limited Liability - Southern Information Technology Company,256
103.100.162.0/24,Branch of Southern Power Corporation Limited Liability - Southern Information Technology Company,256
103.100.163.0/24,Branch of Southern Power Corporation Limited Liability - Southern Information Technology Company,256
103.101.32.0/22,Phu Quoc Petroleum Operating Company,1024
103.111.236.0/24,VNPT Electronic Payment Joint Stock Company,256
103.111.237.0/24,VNPT Electronic Payment Joint Stock Company,256
103.111.238.0/24,VNPT Electronic Payment Joint Stock Company,256
103.111.239.0/24,VNPT Electronic Payment Joint Stock Company,256
103.99.252.0/22,FWD Vietnam Life Insurance Company Limited,1024
103.100.228.0/22,Phu Nhuan Jewelry Joint Stock Company,1024
103.100.228.0/24,Phu Nhuan Jewelry Joint Stock Company,256
103.100.229.0/24,Phu Nhuan Jewelry Joint Stock Company,256
103.100.230.0/24,Phu Nhuan Jewelry Joint Stock Company,256
103.100.231.0/24,Phu Nhuan Jewelry Joint Stock Company,256
103.95.168.0/23,MB SHINSEI Finance Limited Liability Company,512
103.95.168.0/24,MB SHINSEI Finance Limited Liability Company,256
103.95.169.0/24,MB SHINSEI Finance Limited Liability Company,256
103.95.170.0/23,MB SHINSEI Finance Limited Liability Company,512
103.95.170.0/24,MB SHINSEI Finance Limited Liability Company,256
103.95.171.0/24,MB SHINSEI Finance Limited Liability Company,256
103.99.244.0/22,SCTV INFRASTRUCTURE BUSINESS INVESMENT COMPANY LIMITED,1024
103.99.244.0/24,SCTV INFRASTRUCTURE BUSINESS INVESMENT COMPANY LIMITED,256
103.99.245.0/24,SCTV INFRASTRUCTURE BUSINESS INVESMENT COMPANY LIMITED,256
103.99.246.0/24,SCTV INFRASTRUCTURE BUSINESS INVESMENT COMPANY LIMITED,256
103.98.148.0/22,Maxserver Company Limited,1024
103.98.160.0/22,Clearsky Service Solutions Company Limited,1024
103.98.160.0/24,Clearsky Service Solutions Company Limited,256
103.98.161.0/24,Clearsky Service Solutions Company Limited,256
103.90.232.0/22,Web Panda Company Ltd,1024
103.31.120.0/22,Ocean Commercial One Member Limited Liability Bank,1024
103.16.0.0/22,Information Center - Ministry of Information and Communications,1024
103.16.0.0/24,Information Center - Ministry of Information and Communications,256
103.16.1.0/24,Information Center - Ministry of Information and Communications,256
103.16.2.0/24,Information Center - Ministry of Information and Communications,256
103.16.3.0/24,Information Center - Ministry of Information and Communications,256
103.248.160.0/22,Customs IT and Statistics Department - General Department of Vietnam Customs,1024
103.248.163.0/24,Customs IT and Statistics Department - General Department of Vietnam Customs,256
103.98.152.0/22,Hong Quang Trading Investment  Company Limited,1024
103.233.48.0/22,Vietnam Television Cable Corporation One Member Company Limited,1024
103.233.48.0/24,Vietnam Television Cable Corporation One Member Company Limited,256
103.233.49.0/24,Vietnam Television Cable Corporation One Member Company Limited,256
45.124.88.0/22,Vietnam Television Cable Corporation One Member Company Limited,1024
103.31.124.0/22,VietNam innovation value added services Co.ltd,1024
117.122.124.0/22,Vietnam Internet Network Information Center,1024
203.119.36.0/22,Vietnam Internet Network Information Center,1024
103.13.76.0/22,Information Center - Ministry of Science and Technology,1024
103.13.76.0/24,Information Center - Ministry of Science and Technology,256
103.13.77.0/24,Information Center - Ministry of Science and Technology,256
103.13.78.0/24,Information Center - Ministry of Science and Technology,256
103.13.79.0/24,Information Center - Ministry of Science and Technology,256
103.109.36.0/24,Adsota Corporation,256
103.109.37.0/24,Adsota Corporation,256
103.109.38.0/24,Adsota Corporation,256
103.109.39.0/24,Adsota Corporation,256
103.138.112.0/24,Appota Corporation,256
103.138.113.0/24,Appota Corporation,256
103.138.114.0/24,Gamota Corporation,256
103.138.115.0/24,Gamota Corporation,256
203.119.72.0/22,Branch of VNNIC in Ho Chi Minh City,1024
203.119.8.0/22,Vietnam Internet network information center (VNNIC),1024
103.30.36.0/22,BaoMinh Securities company,1024
103.30.36.0/24,BaoMinh Securities company,256
103.30.37.0/24,BaoMinh Securities company,256
103.30.38.0/24,BaoMinh Securities company,256
103.254.12.0/22,DigiStar Company Limited,1024
45.117.172.0/22,DigiStar Company Limited,1024
103.21.120.0/22,Petrovietnam oil corporation,1024
103.21.120.0/24,Petrovietnam oil corporation,256
103.21.121.0/24,Petrovietnam oil corporation,256
103.21.122.0/24,Petrovietnam oil corporation,256
103.20.148.0/22,Viet Online trading service corporation,1024
103.20.148.0/24,Viet Online trading service corporation,256
103.20.151.0/24,Viet Online trading service corporation,256
45.118.148.0/22,Viet Online trading service corporation,1024
45.118.148.0/24,Viet Online trading service corporation,256
45.118.149.0/24,Viet Online trading service corporation,256
45.118.150.0/24,Viet Online trading service corporation,256
45.118.151.0/24,Viet Online trading service corporation,256
103.56.164.0/22,TLINKVN Technology Connection Joint Stock Company,1024
103.92.24.0/22,Cong ty TNHH Thuong mai Dich vu Phat trien Phan mem ket noi cong nghe,1024
110.35.72.0/21,Gtel Mobile Join Stock Company,2048
110.35.72.0/24,Gtel Mobile Join Stock Company,256
110.35.74.0/24,Gtel Mobile Join Stock Company,256
110.35.77.0/24,Gtel Mobile Join Stock Company,256
110.35.78.0/24,Gtel Mobile Join Stock Company,256
110.35.79.0/24,Gtel Mobile Join Stock Company,256
103.3.252.0/22,Cong ty CP Truyen thong quoc te Incom,1024
103.3.252.0/24,Cong ty CP Truyen thong quoc te Incom,256
103.3.253.0/24,Cong ty CP Truyen thong quoc te Incom,256
103.3.254.0/24,Cong ty CP Truyen thong quoc te Incom,256
103.3.255.0/24,Cong ty CP Truyen thong quoc te Incom,256
45.121.160.0/22,INCOM Company,1024
45.121.160.0/24,INCOM Company,256
45.121.161.0/24,INCOM Company,256
45.121.162.0/24,INCOM Company,256
45.121.163.0/24,INCOM Company,256
103.104.116.0/24,Representative office of Ligh technology viet joint stock company,256
103.104.117.0/24,Representative office of Ligh technology viet joint stock company,256
103.104.118.0/24,Representative office of Ligh technology viet joint stock company,256
103.104.119.0/24,Representative office of Ligh technology viet joint stock company,256
103.157.20.0/24,GK IMPORT EXPORT TRAVEL SERVICE TRADING COMPANY LIMITED,256
103.157.21.0/24,GK IMPORT EXPORT TRAVEL SERVICE TRADING COMPANY LIMITED,256
103.216.112.0/24,Ligh technology viet joint stock company,256
103.216.113.0/24,Ligh technology viet joint stock company,256
103.216.114.0/24,Ligh technology viet joint stock company,256
103.216.115.0/24,Ligh technology viet joint stock company,256
103.206.212.0/24,VIETNAM LEAGUE OF LEGENDS,256
103.206.213.0/24,VIETNAM LEAGUE OF LEGENDS,256
103.206.214.0/24,VIETNAM LEAGUE OF LEGENDS,256
103.206.215.0/24,VIETNAM LEAGUE OF LEGENDS,256
137.59.116.0/24,VIETNAM LEAGUE OF LEGENDS,256
137.59.117.0/24,VIETNAM LEAGUE OF LEGENDS,256
137.59.118.0/24,VIETNAM LEAGUE OF LEGENDS,256
137.59.119.0/24,VIETNAM LEAGUE OF LEGENDS,256
103.238.212.0/24,Rainbow E-Commerce Company Limited,256
103.238.213.0/24,Rainbow E-Commerce Company Limited,256
103.99.228.0/24,Minh Chinh Lottery Company Limited,256
103.99.229.0/24,Minh Chinh Lottery Company Limited,256
103.99.230.0/24,Minh Chinh Lottery Company Limited,256
103.99.231.0/24,Minh Chinh Lottery Company Limited,256
45.117.76.0/24,Rainbow E-Commerce Company Limited,256
45.117.77.0/24,Rainbow E-Commerce Company Limited,256
45.117.78.0/24,Rainbow E-Commerce Company Limited,256
45.117.79.0/24,Rainbow E-Commerce Company Limited,256
103.216.72.0/22,DCNET TELECOM,1024
103.216.72.0/24,DCNET TELECOM,256
103.216.73.0/24,DCNET TELECOM,256
103.216.74.0/24,DCNET TELECOM,256
103.216.75.0/24,DCNET TELECOM,256
103.245.244.0/22,DCNET TELECOM,1024
103.245.244.0/24,DCNET TELECOM,256
103.245.245.0/24,DCNET TELECOM,256
103.245.246.0/24,DCNET TELECOM,256
103.245.247.0/24,DCNET TELECOM,256
203.167.10.0/24,DCNET TELECOM,256
203.167.11.0/24,DCNET TELECOM,256
203.167.8.0/22,DCNET TELECOM,1024
203.167.8.0/24,DCNET TELECOM,256
203.167.9.0/24,DCNET TELECOM,256
103.24.244.0/22,"Vietnam HTS., JSC",1024
103.24.244.0/23,"Vietnam HTS., JSC",512
103.24.244.0/24,"Vietnam HTS., JSC",256
103.24.245.0/24,"Vietnam HTS., JSC",256
103.24.246.0/23,"Vietnam HTS., JSC",512
103.24.246.0/24,"Vietnam HTS., JSC",256
103.24.247.0/24,"Vietnam HTS., JSC",256
103.45.236.0/22,HaNoi Telecommunication engineering service,1024
103.45.236.0/23,HaNoi Telecommunication engineering service,512
103.45.236.0/24,HaNoi Telecommunication engineering service,256
103.45.237.0/24,HaNoi Telecommunication engineering service,256
103.45.238.0/23,HaNoi Telecommunication engineering service,512
103.45.238.0/24,HaNoi Telecommunication engineering service,256
103.45.239.0/24,HaNoi Telecommunication engineering service,256
103.130.208.0/22,Technology and New Services Center - Branch of HTC ITC,1024
103.130.208.0/23,Technology and New Services Center - Branch of HTC ITC,512
103.130.208.0/24,Technology and New Services Center - Branch of HTC ITC,256
103.130.209.0/24,Technology and New Services Center - Branch of HTC ITC,256
103.130.210.0/23,Technology and New Services Center - Branch of HTC ITC,512
103.130.210.0/24,Technology and New Services Center - Branch of HTC ITC,256
103.130.211.0/24,Technology and New Services Center - Branch of HTC ITC,256
103.140.249.0/24,DLK Group Telecommunication Technology Joint Stock Company,256
103.19.220.0/22,HTC International telecommunication joint stock company,1024
103.238.68.0/22,Hanoi Telecom Corporation,1024
103.238.68.0/23,Hanoi Telecom Corporation,512
103.238.68.0/24,Hanoi Telecom Corporation,256
103.238.69.0/24,Hanoi Telecom Corporation,256
103.238.70.0/23,Hanoi Telecom Corporation,512
103.238.70.0/24,Hanoi Telecom Corporation,256
103.238.71.0/24,Hanoi Telecom Corporation,256
103.238.72.0/22,Branch of Hanoi Telecom JSC in HCM,1024
103.238.72.0/23,Branch of Hanoi Telecom JSC in HCM,512
103.238.72.0/24,Branch of Hanoi Telecom JSC in HCM,256
103.238.73.0/24,Branch of Hanoi Telecom JSC in HCM,256
103.238.74.0/24,Branch of Hanoi Telecom JSC in HCM,256
103.238.75.0/24,Branch of Hanoi Telecom JSC in HCM,256
103.244.136.0/22,HTC International telecommunication joint stock company,1024
103.244.136.0/24,HTC International telecommunication joint stock company,256
103.244.138.0/24,HTC International telecommunication joint stock company,256
103.88.112.0/22,HTC International telecommunication joint stock company,1024
103.88.112.0/23,HTC International telecommunication joint stock company,512
103.88.112.0/24,HTC International telecommunication joint stock company,256
103.88.113.0/24,HTC International telecommunication joint stock company,256
103.88.114.0/23,HTC International telecommunication joint stock company,512
103.88.114.0/24,HTC International telecommunication joint stock company,256
103.88.115.0/24,HTC International telecommunication joint stock company,256
103.88.116.0/22,Branch of HTC International telecommunication joint stock company,1024
103.88.116.0/23,Branch of HTC International telecommunication joint stock company,512
103.88.116.0/24,Branch of HTC International telecommunication joint stock company,256
103.88.117.0/24,Branch of HTC International telecommunication joint stock company,256
103.88.118.0/23,Branch of HTC International telecommunication joint stock company,512
103.88.118.0/24,Branch of HTC International telecommunication joint stock company,256
103.88.119.0/24,Branch of HTC International telecommunication joint stock company,256
14.0.16.0/20,HTC International telecommunication joint stock company,4096
14.0.16.0/22,HTC International telecommunication joint stock company,1024
14.0.16.0/24,HTC International telecommunication joint stock company,256
14.0.17.0/24,HTC International telecommunication joint stock company,256
14.0.18.0/24,HTC International telecommunication joint stock company,256
14.0.19.0/24,HTC International telecommunication joint stock company,256
14.0.20.0/24,HTC International telecommunication joint stock company,256
14.0.21.0/24,HTC International telecommunication joint stock company,256
14.0.24.0/22,HTC International telecommunication joint stock company,1024
14.0.24.0/24,HTC International telecommunication joint stock company,256
14.0.25.0/24,HTC International telecommunication joint stock company,256
14.0.26.0/24,HTC International telecommunication joint stock company,256
14.0.27.0/24,HTC International telecommunication joint stock company,256
202.60.104.0/21,Hanoi Telecom Corporation,2048
202.60.104.0/24,Hanoi Telecom Corporation,256
202.60.105.0/24,Hanoi Telecom Corporation,256
202.60.106.0/24,Hanoi Telecom Corporation,256
202.60.107.0/24,Hanoi Telecom Corporation,256
202.60.109.0/24,Hanoi Telecom Corporation,256
202.60.110.0/24,Hanoi Telecom Corporation,256
202.60.111.0/24,Hanoi Telecom Corporation,256
202.93.156.0/22,HTC International telecommunication joint stock company,1024
202.93.156.0/24,HTC International telecommunication joint stock company,256
202.93.157.0/24,HTC International telecommunication joint stock company,256
202.93.158.0/24,HTC International telecommunication joint stock company,256
202.93.159.0/24,HTC International telecommunication joint stock company,256
203.128.240.0/21,Branch of Hanoi Telecom JSC in HCMC,2048
203.128.240.0/22,Branch of Hanoi Telecom JSC in HCMC,1024
203.128.240.0/23,Branch of Hanoi Telecom JSC in HCMC,512
203.128.240.0/24,Branch of Hanoi Telecom JSC in HCMC,256
203.128.241.0/24,Branch of Hanoi Telecom JSC in HCMC,256
203.128.242.0/23,Branch of Hanoi Telecom JSC in HCMC,512
203.128.242.0/24,Branch of Hanoi Telecom JSC in HCMC,256
203.128.243.0/24,Branch of Hanoi Telecom JSC in HCMC,256
203.128.244.0/22,Branch of Hanoi Telecom JSC in HCMC,1024
203.128.244.0/23,Branch of Hanoi Telecom JSC in HCMC,512
203.128.244.0/24,Branch of Hanoi Telecom JSC in HCMC,256
203.128.245.0/24,Branch of Hanoi Telecom JSC in HCMC,256
203.128.246.0/23,Branch of Hanoi Telecom JSC in HCMC,512
203.128.246.0/24,Branch of Hanoi Telecom JSC in HCMC,256
203.128.247.0/24,Branch of Hanoi Telecom JSC in HCMC,256
203.209.180.0/22,HTC International telecommunication joint stock company,1024
203.209.180.0/24,HTC International telecommunication joint stock company,256
203.209.181.0/24,HTC International telecommunication joint stock company,256
203.209.182.0/24,HTC International telecommunication joint stock company,256
103.248.164.0/22,Niteco VN,1024
103.248.164.0/24,Niteco VN,256
103.248.165.0/24,Niteco VN,256
103.248.166.0/24,Niteco VN,256
103.248.167.0/24,Niteco VN,256
103.119.84.0/22,Digital Era Software Company Limited,1024
103.160.228.0/23,VINASOFT One Member Limited Company,512
103.163.26.0/23,VIET DIGITAL SOLUTIONS JOINT STOCK COMPANY,512
123.30.103.0/24,Vietnam Posts and Telecommunications Group,256
123.30.104.0/24,Vietnam Posts and Telecommunications Group,256
123.30.105.0/24,Cong ty Co phan Cong nghe The gioi ao (Cyber world Tech JSC),256
123.30.108.0/24,Vietnam Posts and Telecommunications Group,256
123.30.109.0/24,Vietnam Posts and Telecommunications Group,256
123.30.127.0/24,Vietnam Posts and Telecommunications Group,256
123.30.128.0/24,Vietnam Posts and Telecommunications Group,256
123.30.129.0/24,Vietnam Posts and Telecommunications Group,256
123.30.132.0/24,Vietnam Posts and Telecommunications Group,256
123.30.133.0/24,Vietnam Posts and Telecommunications Group,256
123.30.134.0/24,Vietnam Posts and Telecommunications Group,256
123.30.135.0/24,Vietnam Posts and Telecommunications Group,256
123.30.136.0/24,Vietnam Posts and Telecommunications Group,256
123.30.137.0/24,Vietnam Posts and Telecommunications Group,256
123.30.138.0/24,Vietnam Posts and Telecommunications Group,256
123.30.139.0/24,Vietnam Posts and Telecommunications Group,256
123.30.140.0/24,Vietnam Posts and Telecommunications Group,256
123.30.142.0/24,Vietnam Posts and Telecommunications Group,256
123.30.143.0/24,Vietnam Posts and Telecommunications Group,256
123.30.160.0/24,Vietnam Posts and Telecommunications Group,256
123.30.163.0/24,Vietnam Posts and Telecommunications Group,256
123.30.164.0/24,Vietnam Posts and Telecommunications Group,256
123.30.230.0/24,Vietnam Posts and Telecommunications Group,256
123.30.244.0/24,Vietnam Posts and Telecommunications Group,256
123.30.250.0/24,Vietnam Posts and Telecommunications Group,256
123.30.253.0/24,Vietnam Posts and Telecommunications Group,256
123.30.70.0/24,Vietnam Posts and Telecommunications Group,256
123.30.72.0/24,Cong ty Lien doanh Khach san Sai Gon Riverside,256
123.30.89.0/24,Vietnam Posts and Telecommunications Group,256
123.30.94.0/24,Vietnam Posts and Telecommunications Group,256
123.30.95.0/24,Vietnam Posts and Telecommunications Group,256
203.162.101.0/24,Vietfracht HCM,256
203.162.102.0/24,Schlumberger Vietnam Services,256
203.162.106.0/24,VietNam Data Communication Company,256
203.162.153.0/24,VietNam Data Communication Company,256
203.162.155.0/24,VietNam Data Communication Company,256
203.162.163.0/24,VietNam Data Communication Company,256
203.162.36.0/24,Morning star Cement,256
203.162.37.0/24,VietNam Data Communication Company,256
203.162.49.0/24,VietNam Data Communication Company,256
203.162.51.0/24,VietNam Data Communication Company,256
203.162.53.0/24,Saigon Posts and Telecommunications Corporation (SPT),256
203.162.56.0/24,VietNam Data Communication Company,256
203.162.59.0/24,VietNam Data Communication Company,256
203.162.68.0/24,"VASC- No4 Lang Ha, Ha Noi",256
203.162.69.0/24,"VASC- No4 Lang Ha, Ha Noi",256
203.162.77.0/24,Vietnam Posts and Telecommunications Group,256
203.162.78.0/24,Vietnam Posts and Telecommunications Group,256
203.162.79.0/24,Vietnam Posts and Telecommunications Group,256
203.162.80.0/24,Vietnam Posts and Telecommunications Group,256
203.162.81.0/24,Vietnam Posts and Telecommunications Group,256
203.162.96.0/24,VietNam Data Communication Company,256
221.132.19.0/24,Vietnam Posts and Telecommunications Group,256
222.255.102.0/24,VietNam Data Communication Company,256
222.255.103.0/24,VietNam Data Communication Company,256
222.255.121.0/24,Telehosting Asia Soft,256
222.255.122.0/24,Vina Game,256
222.255.210.0/24,ip range belong to VDC and was sub assigned for Cable Modem Service,256
222.255.211.0/24,ip range belong to VDC and was sub assigned for Cable Modem Service,256
222.255.234.0/24,VietNam Data Communication Company,256
222.255.235.0/24,VietNam Data Communication Company,256
222.255.237.0/24,VietNam Data Communication Company,256
222.255.239.0/24,Cong ty Co phan phan mem tro choi Vina (Vinagame),256
222.255.64.0/24,VietNam Data Communication Company,256
43.239.220.0/24,KDATA Company Limited,256
43.239.221.0/24,KDATA Company Limited,256
